0.006, 0.0000, 2.9718, 0.30
0.012, 0.0000, 2.9596, 0.59
0.018, 0.0000, 2.9718, 0.89
0.024, 0.0000, 2.9596, 1.19
0.030, 0.0000, 2.9596, 1.48
0.036, 0.0000, 2.9474, 1.78
0.043, 0.0000, 2.9718, 2.07
0.049, 0.0000, 2.9474, 2.37
0.055, 0.0000, 2.9841, 2.67
0.061, 0.0000, 2.9963, 2.97
0.067, 0.0000, 2.9596, 2.97
0.073, 0.0000, 2.9352, 2.96
0.079, 0.0000, 2.9718, 2.96
0.086, 0.0000, 2.9596, 2.96
0.092, 0.0000, 2.9596, 2.96
0.098, 0.0000, 2.9474, 2.96
0.104, 0.0000, 2.9841, 2.96
0.110, 0.0000, 2.9841, 2.97
0.116, 0.0000, 2.9718, 2.97
0.122, 0.0000, 2.9718, 2.96
0.128, 0.0000, 2.9474, 2.96
0.134, 0.0000, 2.9596, 2.97
0.140, 0.0000, 2.9474, 2.96
0.146, 0.0000, 2.9718, 2.96
0.152, 0.0000, 2.9474, 2.96
0.158, 0.0000, 2.9718, 2.97
0.164, 0.0000, 2.9352, 2.96
0.171, 0.0000, 2.9474, 2.96
0.177, 0.0000, 2.9474, 2.95
0.183, 0.0000, 2.9596, 2.95
0.189, 0.0000, 2.9841, 2.96
0.195, 0.0000, 2.9596, 2.96
0.201, 0.0000, 2.9596, 2.96
0.207, 0.0000, 2.9718, 2.96
0.214, 0.0000, 2.9718, 2.96
0.220, 0.0000, 2.9596, 2.96
0.226, 0.0000, 2.9596, 2.96
0.232, 0.0000, 2.9474, 2.96
0.238, 0.0000, 2.9718, 2.96
0.244, 0.0000, 2.9841, 2.97
0.250, 0.0000, 2.9718, 2.97
0.256, 0.0000, 2.9596, 2.97
0.262, 0.0000, 2.9963, 2.97
0.268, 0.0000, 2.9596, 2.97
0.274, 0.0000, 2.9596, 2.97
0.280, 0.0000, 2.9596, 2.97
0.286, 0.0000, 2.9841, 2.97
0.292, 0.0000, 3.0207, 2.98
0.299, 0.0000, 2.9841, 2.98
0.305, 0.0000, 2.9596, 2.98
0.311, 0.0000, 2.9352, 2.97
0.317, 0.0000, 2.9718, 2.97
0.323, 0.0000, 2.9352, 2.97
0.329, 0.0000, 2.9352, 2.96
0.335, 0.0000, 2.9230, 2.96
0.342, 0.0000, 2.8985, 2.95
0.348, 0.0000, 2.8619, 2.94
0.354, 0.0000, 2.8252, 2.92
0.360, 0.0000, 2.7886, 2.90
0.366, 0.0000, 2.7886, 2.89
0.372, 0.0000, 2.7397, 2.87
0.378, 28.8856, 2.7030, 2.84
0.384, 47.5806, 2.6786, 2.81
0.390, 64.9560, 2.6664, 2.79
0.396, 72.6540, 2.5931, 2.75
0.402, 76.1730, 2.6053, 2.73
0.408, 83.8710, 2.5808, 2.70
0.414, 95.5279, 2.5320, 2.67
0.420, 103.8856, 2.4831, 2.64
0.427, 107.8446, 2.4831, 2.61
0.433, 111.5836, 2.4709, 2.58
0.439, 118.8416, 2.4220, 2.55
0.445, 124.3402, 2.4098, 2.52
0.451, 127.8592, 2.3853, 2.50
0.457, 130.4985, 2.3487, 2.47
0.463, 134.6774, 2.3609, 2.45
0.470, 140.1759, 2.2998, 2.42
0.476, 145.0147, 2.2387, 2.39
0.482, 153.5924, 2.2631, 2.37
0.488, 162.6100, 2.2265, 2.34
0.494, 171.6276, 2.2021, 2.32
0.500, 178.4457, 2.1898, 2.29
0.506, 186.5836, 2.1532, 2.27
0.512, 192.5220, 2.1410, 2.24
0.518, 198.2405, 2.1165, 2.22
0.524, 200.0000, 2.0799, 2.19
0.530, 200.0000, 2.0921, 2.17
0.536, 200.0000, 2.0432, 2.15
0.542, 200.0000, 1.9821, 2.12
0.548, 200.0000, 2.0065, 2.10
0.555, 200.0000, 1.9699, 2.08
0.561, 200.0000, 1.9943, 2.06
0.567, 200.0000, 1.9210, 2.03
0.573, 200.0000, 1.9088, 2.01
0.579, 200.0000, 1.8599, 1.99
0.585, 200.0000, 1.8599, 1.96
0.591, 200.0000, 1.8477, 1.94
0.598, 200.0000, 1.8477, 1.92
0.604, 200.0000, 1.7988, 1.90
0.610, 200.0000, 1.7866, 1.88
0.616, 200.0000, 1.7500, 1.86
0.622, 200.0000, 1.7622, 1.83
0.628, 200.0000, 1.7500, 1.82
0.634, 200.0000, 1.7011, 1.80
0.640, 200.0000, 1.6766, 1.78
0.646, 200.0000, 1.6400, 1.76
0.652, 200.0000, 1.6400, 1.74
0.658, 200.0000, 1.6033, 1.71
0.664, 200.0000, 1.6278, 1.69
0.670, 200.0000, 1.4689, 1.66
0.676, 200.0000, 1.5789, 1.64
0.683, 200.0000, 1.5544, 1.62
0.689, 200.0000, 1.5300, 1.60
0.695, 198.9003, 1.5300, 1.58
0.701, 198.2405, 1.5178, 1.57
0.707, 197.8006, 1.4811, 1.55
0.713, 195.6012, 1.4689, 1.54
0.719, 194.5015, 1.4811, 1.52
0.726, 192.7419, 1.4078, 1.50
0.732, 192.3021, 1.4078, 1.50
0.738, 191.2024, 1.3956, 1.48
0.744, 190.1026, 1.3834, 1.46
0.750, 188.3431, 1.3467, 1.44
0.756, 187.6833, 1.3223, 1.42
0.762, 186.8035, 1.3345, 1.40
0.768, 186.1437, 1.3101, 1.39
0.774, 185.0440, 1.3101, 1.37
0.780, 183.7243, 1.2734, 1.35
0.786, 183.2845, 1.2612, 1.33
0.792, 183.2845, 1.2856, 1.32
0.798, 180.8651, 1.2368, 1.31
0.804, 179.9853, 1.2245, 1.29
0.811, 178.6657, 1.2123, 1.28
0.817, 177.7859, 1.1879, 1.26
0.823, 176.6862, 1.1757, 1.25
0.829, 175.5865, 1.1512, 1.23
0.835, 174.7067, 1.1512, 1.22
0.841, 173.8270, 1.1390, 1.20
0.847, 172.9472, 1.1390, 1.19
0.854, 172.2874, 1.1146, 1.17
0.860, 171.4076, 1.0901, 1.16
0.866, 172.0675, 1.0779, 1.14
0.872, 168.9883, 1.0413, 1.13
0.878, 168.1085, 1.0168, 1.11
0.884, 167.6686, 1.0290, 1.10
0.890, 166.3490, 1.0168, 1.08
0.896, 167.0088, 1.0168, 1.07
0.902, 164.8094, 1.0290, 1.06
0.908, 163.9296, 0.9924, 1.04
0.914, 164.5894, 0.9435, 1.03
0.920, 161.7302, 0.9557, 1.01
0.926, 161.0704, 0.9313, 1.00
0.932, 162.1701, 0.9191, 0.99
